0,4.39143e-05,0.000545353,0.000587038,0.000607085,0.000565544,0.000148716,6.59321e-05,2.90984e-05,0.00165531,0.000231448,6.19437e-05,0.000211501,0.000219538,0.00113311,0.122406,0.000453904,0.000368301,0.00580293,0.00309658,0.0518266,0.0038712,0.000469629,0.00198606,0.0452326,0.0440844,0.0160357,0.00159455,0.0016159,0.000458193,0.00165782,0.000200498,
0,1.86948e-05,0.000119065,0.000714907,0.000653369,0.000176758,4.90742e-05,4.90679e-05,0.000792216,0.00173679,0.000275516,8.25911e-05,0.000264501,0.000795581,0.122802,0.00152,6.59326e-05,0.000202018,0.00356282,0.00503124,0.0668854,0.0012477,0.00064062,0.00315662,0.102658,0.0289466,0.00687533,0.00563979,0.00194294,0.00266971,0.000232441,7.32561e-05,
0,0.000119993,0.000984467,0.000844454,0.000170704,2.31913e-05,0.000164061,0.000920633,0.00156056,0.000524337,0.000846186,0.000260124,0.00129744,0.119561,0.00106074,0.000252768,7.61224e-05,0.00282527,0.0124774,0.0883109,0.00270263,0.00238043,0.00618659,0.0977727,0.0254046,0.00898608,0.0135424,0.00833256,0.00419395,0.000490522,7.21023e-05,3.45294e-05,
0,8.55446e-05,7.29022e-05,4.96837e-05,3.5992e-05,9.68782e-05,0.000203658,0.000984094,0.000857192,0.000193002,0.00038458,0.00212728,0.0966174,0.00185647,0.000347218,0.000130635,0.000126626,0.00577424,0.0637677,0.0201386,0.00112889,0.00252602,0.0892416,0.0762644,0.00986053,0.0156905,0.00820677,0.00314274,0.00119433,0.000212479,2.4187e-05,6.45826e-05,
0,4.79842e-05,5.66127e-05,4.83555e-05,3.97133e-05,0.000105146,0.000102157,0.000832258,0.000526219,0.000149212,0.00135427,0.0681198,0.00170357,0.00056893,0.000297498,0.000381131,0.000882932,0.0211442,0.0161536,0.00844521,0.00269921,0.0210069,0.0719291,0.0205562,0.0169537,0.01123,0.0033542,0.00147129,0.000560248,8.34682e-05,8.26351e-05,8.17447e-05,
0,1.00369e-05,1.60436e-05,0.000191673,0.000141212,0.000388553,0.000464525,0.000193059,0.000114415,0.0181606,0.000688108,0.000501076,0.000586103,0.00040044,0.0014027,0.00268507,0.00382737,0.000725065,0.00400614,0.00459129,0.0251027,0.0125218,0.00909437,0.00372762,0.0157311,0.00560035,0.000752866,0.000220993,8.87668e-05,0.000937599,0.000234556,0.00012214,
0,6.76279e-05,0.000214424,0.000129881,0.000342526,0.000435251,0.000133527,0.00253075,0.0190843,0.000327777,0.002118,0.000668337,0.000571,0.000998744,0.00228543,0.00426717,0.00436582,0.00058684,0.0143447,0.0130009,0.00620065,0.0207365,0.010898,0.018079,0.0058685,0.000992464,0.00244258,0.00320083,0.00279592,0.000295904,0.000182324,5.66713e-05,
0,0.000168566,6.80274e-05,0.000368274,0.000371883,0.00038102,0.000531792,0.00128715,0.00073285,0.00380096,0.000701323,0.00198496,0.00516813,0.00197106,0.00522739,0.00610463,0.00213643,0.00200627,0.00380582,0.00156936,0.0166001,0.00706801,0.0320916,0.0198177,0.00111727,0.00129574,0.00170239,0.00226106,0.000661514,0.000362972,4.46088e-05,0.000179405,
0,0.00013164,0.000240655,0.000160961,0.000400355,0.000390469,0.000165688,0.0396851,0.00481036,0.000482881,0.0030764,0.00270379,0.00134505,0.00217043,0.003971,0.00339164,0.00301185,0.0013397,0.0549679,0.0117713,0.00471378,0.0331582,0.0293962,0.000315842,0.000541838,0.0010171,0.00308388,0.00528115,0.000770047,0.000168665,9.70417e-05,0.000104605,
0,0.000102019,6.39931e-05,0.000348293,0.000743007,0.00551062,0.0154135,0.00020762,0.000261245,0.0039802,0.00261423,0.000953679,0.00695555,0.00551577,0.0106816,0.00601408,0.0199721,0.00300964,0.0112046,0.00361792,0.0387721,0.0471125,0.000333377,0.000192611,0.00391892,0.0027507,0.00419079,7.0465e-05,6.73976e-05,0.000914017,0.000806147,7.63119e-05,
0,5.29352e-05,0.000694402,0.000844095,0.00699599,0.000213526,0.000286531,0.00156048,0.00400363,0.00190931,0.00153591,0.00998114,0.0387307,0.0126756,0.00557224,0.0136616,0.00258564,0.0126673,0.241163,0.0320655,0.0191803,0.000668917,0.000732703,0.00523644,0.00207657,0.00102127,0.000222641,0.000164847,0.000851457,0.000718553,4.30718e-05,0.000116999,
0,0.000710603,0.00130397,0.00586616,0.000999064,0.000299228,0.000706069,0.00397873,0.00302127,0.00108562,0.00949225,0.0584975,0.013087,0.00608497,0.0101417,0.00623762,0.00474068,0.393168,0.0097105,0.0133844,0.00143157,0.000622511,0.00561449,0.000824296,0.000788289,0.000526194,0.000331991,0.000820459,0.000656384,0.000200595,4.25688e-05,0.000277988,
0,0.00140338,0.00010741,0.000149727,0.000202133,0.00173767,0.00158382,0.00272279,0.0019257,0.00408807,0.0711897,0.00966674,0.00386329,0.00490748,0.0101874,0.0119621,0.444716,0.00359772,0.00224574,0.00214431,0.000679931,0.00556132,0.000643396,0.000241713,0.000491472,0.000709231,0.00076849,0.000612843,0.000290255,0.000258842,9.20627e-05,0.00045343,
0,7.82723e-05,3.28147e-05,0.000290547,0.000376279,0.000631023,0.00177055,0.00068081,0.000591246,0.0586824,0.00754362,0.00329732,0.0079568,0.0098014,0.0196524,0.447643,0.00369191,0.000531796,0.00301003,0.000296435,0.00488583,0.00037811,4.7784e-05,6.52264e-05,0.000738303,0.0012332,0.00050293,0.000176711,9.45142e-05,0.00213185,0.000146034,0.000294181,
0,2.55309e-05,0.000180683,0.000402681,0.000341709,0.000618691,0.000936673,0.000619083,0.00558957,0.0219321,0.00243383,0.00981249,0.0117673,0.0132069,0.443833,0.00803355,0.000777016,0.00104869,0.00157973,0.00045953,0.000788265,0.000142984,0.000296243,0.000325095,0.00162491,0.000918334,0.000235813,0.000416101,0.001975,0.00128811,0.000141909,0.000159297,
0,0.000328283,0.00137338,0.000470961,0.000458425,0.000570668,0.00200555,0.00872498,0.0345238,0.00332457,0.0122439,0.00905811,0.121074,0.3372,0.00715404,0.00225895,0.000587804,0.00171253,0.00539367,0.000818692,0.000243478,0.000345859,0.000413031,0.00113497,0.000715765,0.000398239,0.000853424,0.00247994,0.00239004,0.00083438,8.05702e-05,4.61709e-05,
0,0.00162048,0.00126982,0.000479426,0.00039211,0.000797492,0.00218313,0.0334461,0.0106267,0.00336893,0.0139999,0.22889,0.228531,0.00845974,0.00221366,0.000766478,0.000470055,0.00688179,0.000912545,0.000328498,8.42907e-05,0.000249278,0.000412016,0.00054519,0.000262696,0.00102197,0.00497601,0.00396785,0.00382288,0.000606678,2.6749e-05,1.9184e-05,
0,0.00110966,0.00148269,0.00235949,0.00443828,0.00981952,0.0253136,0.00605136,0.00668778,0.0292795,0.337585,0.00432056,0.00317698,0.00324228,0.00874067,0.000980657,0.00658849,0.000957763,0.00183931,0.000237235,0.000368541,0.000749284,0.000151584,8.61123e-05,0.000470854,0.00227523,0.00476706,0.00437958,0.00244486,0.000288131,3.16784e-05,5.23114e-06,
0,0.00154745,0.00278546,0.00399434,0.0134774,0.0278169,0.00912005,0.00533921,0.0299281,0.202187,0.0984118,0.00419378,0.0019284,0.0096543,0.00133307,0.00486463,0.00119434,0.0025392,0.000209415,0.000391658,0.000537791,0.00108259,0.000197862,0.000171126,0.00107212,0.00483829,0.00534781,0.00741673,0.00153972,5.32488e-05,1.2418e-05,1.14665e-06,
0,0.00284642,0.00141981,0.00955756,0.00993677,0.0184205,0.0437241,0.0279136,0.00919192,0.0765561,0.016538,0.00121329,0.00113302,0.00112153,0.004217,0.000993003,0.00368032,3.81677e-05,0.000194074,0.000448271,0.000816407,0.00201525,0.000379069,0.000411093,0.00255708,0.00493556,0.0113381,0.00288498,9.99019e-05,1.49616e-05,4.11428e-06,3.47366e-06,
0,0.000329429,0.00307592,0.00652897,0.0256241,0.0535829,0.505678,0.00195681,0.0020615,0.00984042,0.00431304,0.000481575,0.000445654,0.0004539,0.000915774,0.00323081,0.000291882,4.03984e-05,0.000347041,0.000375412,0.00248456,0.000873384,0.000111591,0.00111267,0.00383494,0.016036,0.00412721,5.25226e-05,4.21726e-06,3.72926e-06,2.67146e-05,9.18199e-07,
0,0.000910468,0.00409407,0.0379306,0.0243472,0.527949,0.00285022,0.000946743,0.00149311,0.0305865,0.00605407,0.00241437,0.00058114,0.000294928,0.00275957,0.000384604,9.14247e-05,2.63638e-05,0.00018053,0.00211632,0.00139123,0.000156001,0.000273362,0.00128259,0.0201489,0.00524735,9.12802e-05,3.49719e-06,1.17502e-06,3.31969e-05,1.72835e-06,3.00752e-07,
0,0.00798696,0.0508894,0.0688749,0.521785,0.00087157,0.000280118,0.0053714,0.0411951,0.0068695,0.00587789,0.00204355,0.00021252,0.00279304,0.000261599,8.30816e-06,6.28478e-06,3.52075e-05,0.00228714,0.00168495,0.000121538,0.000735337,0.000706956,0.020918,0.00587838,7.49926e-05,5.8189e-05,4.61496e-05,4.62654e-05,1.42316e-06,3.22218e-07,1.58891e-09,
0,0.0388854,0.0457092,0.431581,0.00239314,0.0010001,0.001162,0.0251348,0.00812564,0.0038417,0.00558277,0.000402973,0.00067914,0.000644908,6.13311e-05,4.92049e-05,0.000198676,0.000540301,0.0014477,0.000131331,0.00101325,0.000829696,0.00531156,0.00200678,5.94596e-05,3.85532e-05,4.34999e-05,4.19263e-05,2.98634e-06,5.14871e-06,3.23619e-07,5.85086e-08,
0,0.0362912,0.236385,0.00332261,0.000427772,0.000350932,0.00459641,0.000967309,0.00151535,0.00479046,0.000162087,0.000102772,5.0496e-05,4.61327e-05,5.463e-05,4.8956e-05,0.00018781,0.00168194,0.000135916,0.00139411,0.000542244,0.000613344,0.000439665,0.000145015,2.5198e-05,3.07205e-05,1.29679e-05,5.0918e-07,1.97051e-06,1.29689e-07,3.61134e-08,2.21823e-08,
